Time,Refuel_time,Type,Cycle,value
69.95,50min,Seed,01,0.025499999999999995
70.11666666666667,50min,Seed,01,0.025300000000000003
70.31666666666666,50min,Seed,01,0.025099999999999997
70.48333333333333,50min,Seed,01,0.02489999999999999
70.65,50min,Seed,01,0.024999999999999994
70.81666666666666,50min,Seed,01,0.024400000000000005
70.98333333333333,50min,Seed,01,0.024400000000000005
71.11666666666667,50min,Seed,01,0.0242
71.28333333333333,50min,Seed,01,0.0242
71.45,50min,Seed,01,0.0237
71.61666666666667,50min,Seed,01,0.0238
71.78333333333333,50min,Seed,01,0.023599999999999996
71.95,50min,Seed,01,0.023599999999999996
72.1,50min,Seed,01,0.023400000000000004
72.26666666666667,50min,Seed,01,0.0233
72.43333333333334,50min,Seed,01,0.023099999999999996
72.63333333333333,50min,Seed,01,0.023499999999999993
72.76666666666667,50min,Seed,01,0.023099999999999996
72.93333333333334,50min,Seed,01,0.023099999999999996
73.1,50min,Seed,01,0.022699999999999998
73.26666666666667,50min,Seed,01,0.022699999999999998
73.43333333333334,50min,Seed,01,0.022699999999999998
73.6,50min,Seed,01,0.0223
73.76666666666667,50min,Seed,01,0.022599999999999995
73.93333333333334,50min,Seed,01,0.022400000000000003
74.08333333333333,50min,Seed,01,0.022400000000000003
74.25,50min,Seed,01,0.022400000000000003
74.41666666666667,50min,Seed,01,0.0223
74.58333333333333,50min,Seed,01,0.022199999999999998
74.75,50min,Seed,01,0.022099999999999995
74.91666666666667,50min,Seed,01,0.021999999999999992
75.08333333333333,50min,Seed,01,0.022099999999999995
75.25,50min,Seed,01,0.021999999999999992
75.41666666666667,50min,Seed,01,0.021900000000000003
75.61666666666667,50min,Seed,01,0.0218
75.75,50min,Seed,01,0.0218
75.91666666666667,50min,Seed,01,0.022099999999999995
76.08333333333333,50min,Seed,01,0.021599999999999994
76.23333333333333,50min,Seed,01,0.021699999999999997
76.4,50min,Seed,01,0.0218
76.56666666666666,50min,Seed,01,0.021900000000000003
76.73333333333333,50min,Seed,01,0.021699999999999997
76.9,50min,Seed,01,0.021599999999999994
77.06666666666666,50min,Seed,01,0.021500000000000005
77.23333333333333,50min,Seed,01,0.021599999999999994
77.4,50min,Seed,01,0.021500000000000005
77.56666666666666,50min,Seed,01,0.021699999999999997
77.73333333333333,50min,Seed,01,0.021400000000000002
77.93333333333334,50min,Seed,01,0.021599999999999994
78.08333333333333,50min,Seed,01,0.021900000000000003
78.25,50min,Seed,01,0.021500000000000005
78.41666666666667,50min,Seed,01,0.021500000000000005
78.58333333333333,50min,Seed,01,0.0213
78.75,50min,Seed,01,0.021199999999999997
78.91666666666667,50min,Seed,01,0.021000000000000005
79.08333333333333,50min,Seed,01,0.021000000000000005
79.25,50min,Seed,01,0.021000000000000005
79.41666666666667,50min,Seed,01,0.021099999999999994
79.58333333333333,50min,Seed,01,0.021199999999999997
79.73333333333333,50min,Seed,01,0.021199999999999997
79.9,50min,Seed,01,0.021099999999999994
80.06666666666666,50min,Seed,01,0.021199999999999997
80.23333333333333,50min,Seed,01,0.021099999999999994
80.4,50min,Seed,01,0.021099999999999994
80.56666666666666,50min,Seed,01,0.021000000000000005
80.73333333333333,50min,Seed,01,0.021000000000000005
80.9,50min,Seed,01,0.021099999999999994
81.06666666666666,50min,Seed,01,0.021000000000000005
81.23333333333333,50min,Seed,01,0.021099999999999994
81.4,50min,Seed,01,0.021199999999999997
81.56666666666666,50min,Seed,01,0.021099999999999994
81.73333333333333,50min,Seed,01,0.021199999999999997
81.88333333333333,50min,Seed,01,0.021000000000000005
82.05,50min,Seed,01,0.021099999999999994
82.21666666666667,50min,Seed,01,0.020900000000000002
82.38333333333333,50min,Seed,01,0.021199999999999997
82.55,50min,Seed,01,0.021000000000000005
82.71666666666667,50min,Seed,01,0.020900000000000002
82.88333333333333,50min,Seed,01,0.021000000000000005
83.05,50min,Seed,01,0.021099999999999994
83.21666666666667,50min,Seed,01,0.0208
83.38333333333333,50min,Seed,01,0.021099999999999994
83.55,50min,Seed,01,0.021000000000000005
83.71666666666667,50min,Seed,01,0.021000000000000005
83.86666666666667,50min,Seed,01,0.020900000000000002
84.03333333333333,50min,Seed,01,0.021099999999999994
84.2,50min,Seed,01,0.0213
84.36666666666667,50min,Seed,01,0.021000000000000005
84.53333333333333,50min,Seed,01,0.021099999999999994
84.7,50min,Seed,01,0.021000000000000005
84.86666666666667,50min,Seed,01,0.020900000000000002
85.03333333333333,50min,Seed,01,0.021000000000000005
85.2,50min,Seed,01,0.0213
85.36666666666667,50min,Seed,01,0.021000000000000005
85.53333333333333,50min,Seed,01,0.021099999999999994
85.7,50min,Seed,01,0.021199999999999997
85.86666666666667,50min,Seed,01,0.021199999999999997
86.01666666666667,50min,Seed,01,0.021199999999999997
86.18333333333334,50min,Seed,01,0.021099999999999994
86.35,50min,Seed,01,0.021000000000000005
86.51666666666667,50min,Seed,01,0.021099999999999994
86.68333333333334,50min,Seed,01,0.021000000000000005
86.85,50min,Seed,01,0.021099999999999994
87.01666666666667,50min,Seed,01,0.021199999999999997
87.18333333333334,50min,Seed,01,0.021500000000000005
87.35,50min,Seed,01,0.021099999999999994
87.51666666666667,50min,Seed,01,0.021000000000000005
87.68333333333334,50min,Seed,01,0.021199999999999997
87.85,50min,Seed,01,0.021199999999999997
88.0,50min,Seed,01,0.021199999999999997
88.16666666666666,50min,Seed,01,0.020900000000000002
88.33333333333334,50min,Seed,01,0.021199999999999997
88.5,50min,Seed,01,0.021000000000000005
88.66666666666666,50min,Seed,01,0.0213
88.83333333333334,50min,Seed,01,0.021199999999999997
89.0,50min,Seed,01,0.021099999999999994
89.16666666666666,50min,Seed,01,0.021400000000000002
89.33333333333334,50min,Seed,01,0.021400000000000002
89.5,50min,Seed,01,0.021099999999999994
89.66666666666666,50min,Seed,01,0.021199999999999997
89.83333333333334,50min,Seed,01,0.0213
89.98333333333333,50min,Seed,01,0.021099999999999994
90.15,50min,Seed,01,0.021199999999999997
90.31666666666666,50min,Seed,01,0.0213
90.48333333333333,50min,Seed,01,0.021099999999999994
90.65,50min,Seed,01,0.021400000000000002
90.81666666666666,50min,Seed,01,0.021400000000000002
90.98333333333333,50min,Seed,01,0.021199999999999997
91.15,50min,Seed,01,0.021099999999999994
91.31666666666666,50min,Seed,01,0.0213
91.48333333333333,50min,Seed,01,0.021400000000000002
91.65,50min,Seed,01,0.021500000000000005
91.81666666666666,50min,Seed,01,0.021400000000000002
91.98333333333333,50min,Seed,01,0.021400000000000002
92.13333333333333,50min,Seed,01,0.0213
92.3,50min,Seed,01,0.021400000000000002
92.46666666666667,50min,Seed,01,0.0213
92.63333333333333,50min,Seed,01,0.0213
92.8,50min,Seed,01,0.021199999999999997
92.96666666666667,50min,Seed,01,0.021400000000000002
93.13333333333333,50min,Seed,01,0.021999999999999992
93.3,50min,Seed,01,0.021500000000000005
93.46666666666667,50min,Seed,01,0.021500000000000005
93.63333333333333,50min,Seed,01,0.021500000000000005
93.8,50min,Seed,01,0.021400000000000002
93.96666666666667,50min,Seed,01,0.021400000000000002
94.11666666666667,50min,Seed,01,0.021500000000000005
94.28333333333333,50min,Seed,01,0.021400000000000002
94.45,50min,Seed,01,0.021400000000000002
94.61666666666667,50min,Seed,01,0.021400000000000002
94.78333333333333,50min,Seed,01,0.0213
94.95,50min,Seed,01,0.021400000000000002
95.11666666666667,50min,Seed,01,0.021199999999999997
95.28333333333333,50min,Seed,01,0.0213
95.45,50min,Seed,01,0.0213
95.61666666666667,50min,Seed,01,0.021400000000000002
95.78333333333333,50min,Seed,01,0.021400000000000002
95.93333333333334,50min,Seed,01,0.021500000000000005
96.1,50min,Seed,01,0.021500000000000005
96.26666666666667,50min,Seed,01,0.0213
96.43333333333334,50min,Seed,01,0.0213
96.6,50min,Seed,01,0.021400000000000002
96.76666666666667,50min,Seed,01,0.021599999999999994
96.93333333333334,50min,Seed,01,0.021500000000000005
97.1,50min,Seed,01,0.0213
97.26666666666667,50min,Seed,01,0.021699999999999997
97.43333333333334,50min,Seed,01,0.021199999999999997
97.6,50min,Seed,01,0.021400000000000002
97.76666666666667,50min,Seed,01,0.021599999999999994
97.93333333333334,50min,Seed,01,0.021599999999999994
98.08333333333334,50min,Seed,01,0.021400000000000002
98.25,50min,Seed,01,0.021500000000000005
98.41666666666666,50min,Seed,01,0.021599999999999994
98.58333333333334,50min,Seed,01,0.021400000000000002
98.75,50min,Seed,01,0.0213
98.91666666666666,50min,Seed,01,0.021500000000000005
99.08333333333334,50min,Seed,01,0.0213
99.25,50min,Seed,01,0.021500000000000005
99.41666666666666,50min,Seed,01,0.021699999999999997
99.58333333333334,50min,Seed,01,0.0213
100.0,50min,Seed,02,1.1055
100.15,50min,Seed,02,1.6421999999999999
100.31666666666666,50min,Seed,02,1.7145
100.48333333333333,50min,Seed,02,1.7285
100.65,50min,Seed,02,1.7266
100.81666666666666,50min,Seed,02,1.7159
100.98333333333333,50min,Seed,02,1.7033
101.15,50min,Seed,02,1.6881
101.31666666666666,50min,Seed,02,1.6739
101.48333333333333,50min,Seed,02,1.6591
101.63333333333334,50min,Seed,02,1.6411
101.81666666666666,50min,Seed,02,1.6218
101.96666666666667,50min,Seed,02,1.5995
102.13333333333334,50min,Seed,02,1.5793
102.3,50min,Seed,02,1.5593
102.46666666666667,50min,Seed,02,1.5389
102.63333333333334,50min,Seed,02,1.5171
102.8,50min,Seed,02,1.4928
102.96666666666667,50min,Seed,02,1.4676
103.13333333333334,50min,Seed,02,1.4402
103.3,50min,Seed,02,1.4111
103.46666666666667,50min,Seed,02,1.3839
103.63333333333334,50min,Seed,02,1.3538999999999999
103.8,50min,Seed,02,1.3225
103.95,50min,Seed,02,1.2887
104.11666666666666,50min,Seed,02,1.2521
104.28333333333333,50min,Seed,02,1.2129999999999999
104.45,50min,Seed,02,1.1708999999999998
104.61666666666666,50min,Seed,02,1.125
104.78333333333333,50min,Seed,02,1.0755
104.95,50min,Seed,02,1.0244
105.11666666666666,50min,Seed,02,0.9711
105.28333333333333,50min,Seed,02,0.9137000000000001
105.45,50min,Seed,02,0.8529
105.61666666666666,50min,Seed,02,0.7896000000000001
105.78333333333333,50min,Seed,02,0.7206
105.93333333333334,50min,Seed,02,0.6289
106.1,50min,Seed,02,0.551
106.26666666666667,50min,Seed,02,0.49269999999999997
106.43333333333334,50min,Seed,02,0.4359
106.6,50min,Seed,02,0.3727
106.76666666666667,50min,Seed,02,0.3096
106.93333333333334,50min,Seed,02,0.2474
107.1,50min,Seed,02,0.19289999999999996
107.26666666666667,50min,Seed,02,0.1486
107.43333333333334,50min,Seed,02,0.11520000000000001
107.6,50min,Seed,02,0.0924
107.76666666666667,50min,Seed,02,0.07440000000000001
107.91666666666667,50min,Seed,02,0.062499999999999986
108.08333333333333,50min,Seed,02,0.05339999999999999
108.25,50min,Seed,02,0.045799999999999993
108.41666666666667,50min,Seed,02,0.039599999999999996
108.58333333333333,50min,Seed,02,0.0345
108.75,50min,Seed,02,0.0305
108.91666666666667,50min,Seed,02,0.0276
109.08333333333333,50min,Seed,02,0.025300000000000003
109.25,50min,Seed,02,0.0233
109.41666666666667,50min,Seed,02,0.0223
109.58333333333333,50min,Seed,02,0.021599999999999994
109.75,50min,Seed,02,0.020500000000000004
109.9,50min,Seed,02,0.0194
110.06666666666666,50min,Seed,02,0.019099999999999992
110.23333333333333,50min,Seed,02,0.018299999999999997
110.4,50min,Seed,02,0.018799999999999997
110.56666666666666,50min,Seed,02,0.017600000000000005
110.73333333333333,50min,Seed,02,0.0175
110.9,50min,Seed,02,0.017299999999999996
111.06666666666666,50min,Seed,02,0.016699999999999993
111.23333333333333,50min,Seed,02,0.0165
111.4,50min,Seed,02,0.016799999999999995
111.56666666666666,50min,Seed,02,0.016799999999999995
111.73333333333333,50min,Seed,02,0.016399999999999998
111.88333333333333,50min,Seed,02,0.016100000000000003
112.05,50min,Seed,02,0.016100000000000003
112.21666666666667,50min,Seed,02,0.016299999999999995
112.38333333333333,50min,Seed,02,0.016199999999999992
112.55,50min,Seed,02,0.0169
112.71666666666667,50min,Seed,02,0.016299999999999995
112.88333333333333,50min,Seed,02,0.016299999999999995
113.05,50min,Seed,02,0.016799999999999995
113.21666666666667,50min,Seed,02,0.016699999999999993
113.38333333333333,50min,Seed,02,0.016600000000000004
113.55,50min,Seed,02,0.0169
113.71666666666667,50min,Seed,02,0.016799999999999995
113.88333333333333,50min,Seed,02,0.0169
114.03333333333333,50min,Seed,02,0.017100000000000004
114.2,50min,Seed,02,0.017
114.36666666666667,50min,Seed,02,0.0174
114.53333333333333,50min,Seed,02,0.017600000000000005
114.7,50min,Seed,02,0.017600000000000005
114.86666666666667,50min,Seed,02,0.017699999999999994
115.03333333333333,50min,Seed,02,0.018199999999999994
115.2,50min,Seed,02,0.018000000000000002
115.36666666666667,50min,Seed,02,0.018100000000000005
115.53333333333333,50min,Seed,02,0.0179
115.7,50min,Seed,02,0.018199999999999994
115.86666666666667,50min,Seed,02,0.018500000000000003
116.03333333333333,50min,Seed,02,0.019000000000000003
116.18333333333334,50min,Seed,02,0.018299999999999997
116.35,50min,Seed,02,0.018500000000000003
116.51666666666667,50min,Seed,02,0.018799999999999997
116.68333333333334,50min,Seed,02,0.0184
116.85,50min,Seed,02,0.0194
117.01666666666667,50min,Seed,02,0.018799999999999997
117.18333333333334,50min,Seed,02,0.018699999999999994
117.35,50min,Seed,02,0.018799999999999997
117.51666666666667,50min,Seed,02,0.018699999999999994
117.68333333333334,50min,Seed,02,0.0189
117.85,50min,Seed,02,0.018699999999999994
118.01666666666667,50min,Seed,02,0.019099999999999992
118.16666666666667,50min,Seed,02,0.019000000000000003
118.33333333333333,50min,Seed,02,0.019099999999999992
118.5,50min,Seed,02,0.0194
118.66666666666667,50min,Seed,02,0.0194
118.83333333333333,50min,Seed,02,0.019299999999999998
119.0,50min,Seed,02,0.019599999999999992
119.16666666666667,50min,Seed,02,0.0194
119.33333333333333,50min,Seed,02,0.019599999999999992
119.5,50min,Seed,02,0.019500000000000003
119.66666666666667,50min,Seed,02,0.0194
119.83333333333333,50min,Seed,02,0.0194
120.0,50min,Seed,02,0.019299999999999998
120.15,50min,Seed,02,0.019599999999999992
120.31666666666666,50min,Seed,02,0.019500000000000003
120.48333333333333,50min,Seed,02,0.019599999999999992
120.65,50min,Seed,02,0.0199
120.81666666666666,50min,Seed,02,0.019599999999999992
120.98333333333333,50min,Seed,02,0.020599999999999993
121.15,50min,Seed,02,0.019599999999999992
121.31666666666666,50min,Seed,02,0.020199999999999996
121.48333333333333,50min,Seed,02,0.019699999999999995
121.65,50min,Seed,02,0.0199
121.81666666666666,50min,Seed,02,0.020099999999999993
121.98333333333333,50min,Seed,02,0.020099999999999993
122.13333333333333,50min,Seed,02,0.020000000000000004
122.3,50min,Seed,02,0.020000000000000004
122.46666666666667,50min,Seed,02,0.020000000000000004
122.63333333333333,50min,Seed,02,0.020099999999999993
122.8,50min,Seed,02,0.020199999999999996
122.96666666666667,50min,Seed,02,0.020199999999999996
123.13333333333333,50min,Seed,02,0.0204
123.3,50min,Seed,02,0.020099999999999993
123.46666666666667,50min,Seed,02,0.0203
123.63333333333333,50min,Seed,02,0.020099999999999993
123.8,50min,Seed,02,0.020199999999999996
123.96666666666667,50min,Seed,02,0.0203
124.11666666666667,50min,Seed,02,0.020500000000000004
124.28333333333333,50min,Seed,02,0.0204
124.45,50min,Seed,02,0.0203
124.61666666666667,50min,Seed,02,0.0204
124.78333333333333,50min,Seed,02,0.021199999999999997
124.95,50min,Seed,02,0.020500000000000004
125.11666666666667,50min,Seed,02,0.020599999999999993
125.28333333333333,50min,Seed,02,0.020500000000000004
125.45,50min,Seed,02,0.020699999999999996
125.61666666666667,50min,Seed,02,0.020699999999999996
125.78333333333333,50min,Seed,02,0.020699999999999996
125.95,50min,Seed,02,0.020599999999999993
126.1,50min,Seed,02,0.0208
126.26666666666667,50min,Seed,02,0.020500000000000004
126.43333333333334,50min,Seed,02,0.020699999999999996
126.6,50min,Seed,02,0.020699999999999996
126.76666666666667,50min,Seed,02,0.020900000000000002
126.93333333333334,50min,Seed,02,0.020699999999999996
127.1,50min,Seed,02,0.020599999999999993
127.26666666666667,50min,Seed,02,0.021099999999999994
127.43333333333334,50min,Seed,02,0.0213
127.6,50min,Seed,02,0.020699999999999996
127.76666666666667,50min,Seed,02,0.0208
127.93333333333334,50min,Seed,02,0.021000000000000005
128.1,50min,Seed,02,0.020900000000000002
128.26666666666665,50min,Seed,02,0.020699999999999996
