Time,Refuel_time,EDC,Cycle,value
95.48333333333333,50min,50mM,01,0.05639999999999999
95.63333333333333,50min,50mM,01,0.0566
95.8,50min,50mM,01,0.05650000000000001
95.96666666666667,50min,50mM,01,0.0566
96.13333333333333,50min,50mM,01,0.0566
96.3,50min,50mM,01,0.0558
96.46666666666667,50min,50mM,01,0.05600000000000001
96.63333333333333,50min,50mM,01,0.0563
96.8,50min,50mM,01,0.05650000000000001
96.96666666666667,50min,50mM,01,0.05650000000000001
97.13333333333333,50min,50mM,01,0.0563
97.3,50min,50mM,01,0.05639999999999999
97.46666666666667,50min,50mM,01,0.05650000000000001
97.61666666666667,50min,50mM,01,0.05639999999999999
97.78333333333333,50min,50mM,01,0.05639999999999999
97.95,50min,50mM,01,0.0568
98.11666666666667,50min,50mM,01,0.05650000000000001
98.28333333333333,50min,50mM,01,0.05650000000000001
98.45,50min,50mM,01,0.0566
98.61666666666667,50min,50mM,01,0.0566
98.78333333333333,50min,50mM,01,0.0566
98.95,50min,50mM,01,0.0568
99.11666666666667,50min,50mM,01,0.05650000000000001
99.28333333333333,50min,50mM,01,0.0563
99.45,50min,50mM,01,0.056699999999999987
99.6,50min,50mM,01,0.0566
100.0,50min,50mM,02,0.5036
100.15,50min,50mM,02,1.4208999999999998
100.31666666666666,50min,50mM,02,1.7236
100.48333333333333,50min,50mM,02,1.7543
100.65,50min,50mM,02,1.7588
100.81666666666666,50min,50mM,02,1.7452999999999999
100.98333333333333,50min,50mM,02,1.7198
101.15,50min,50mM,02,1.6873
101.31666666666666,50min,50mM,02,1.6455
101.51666666666667,50min,50mM,02,1.5936
101.68333333333334,50min,50mM,02,1.5327
101.85,50min,50mM,02,1.4746
101.96666666666667,50min,50mM,02,1.4024999999999999
102.13333333333334,50min,50mM,02,1.3244
102.3,50min,50mM,02,1.2570999999999999
102.5,50min,50mM,02,1.2223
102.63333333333334,50min,50mM,02,1.1491
102.8,50min,50mM,02,1.0063
102.96666666666667,50min,50mM,02,0.8440000000000001
103.13333333333334,50min,50mM,02,0.7784000000000001
103.3,50min,50mM,02,0.8393
103.46666666666667,50min,50mM,02,0.7451
103.63333333333334,50min,50mM,02,0.5754
103.78333333333333,50min,50mM,02,0.48879999999999996
103.95,50min,50mM,02,0.39899999999999997
104.15,50min,50mM,02,0.2991
104.28333333333333,50min,50mM,02,0.2118
104.45,50min,50mM,02,0.1442
104.61666666666666,50min,50mM,02,0.1004
104.78333333333333,50min,50mM,02,0.07709999999999999
104.95,50min,50mM,02,0.06760000000000001
105.15,50min,50mM,02,0.0636
105.31666666666666,50min,50mM,02,0.06219999999999999
105.48333333333333,50min,50mM,02,0.0616
105.61666666666666,50min,50mM,02,0.061399999999999996
105.76666666666667,50min,50mM,02,0.061499999999999985
105.93333333333334,50min,50mM,02,0.061399999999999996
106.1,50min,50mM,02,0.0616
106.26666666666667,50min,50mM,02,0.06169999999999999
106.43333333333334,50min,50mM,02,0.0616
106.6,50min,50mM,02,0.0616
106.76666666666667,50min,50mM,02,0.06169999999999999
106.93333333333334,50min,50mM,02,0.0616
107.1,50min,50mM,02,0.0616
107.26666666666667,50min,50mM,02,0.061499999999999985
107.43333333333334,50min,50mM,02,0.06169999999999999
107.6,50min,50mM,02,0.0616
107.8,50min,50mM,02,0.061499999999999985
107.91666666666667,50min,50mM,02,0.0616
108.08333333333333,50min,50mM,02,0.061499999999999985
108.25,50min,50mM,02,0.0616
108.41666666666667,50min,50mM,02,0.06180000000000001
108.58333333333333,50min,50mM,02,0.06169999999999999
108.75,50min,50mM,02,0.06169999999999999
108.91666666666667,50min,50mM,02,0.06169999999999999
109.08333333333333,50min,50mM,02,0.0616
109.25,50min,50mM,02,0.0619
109.41666666666667,50min,50mM,02,0.0616
109.58333333333333,50min,50mM,02,0.06169999999999999
109.75,50min,50mM,02,0.061499999999999985
109.91666666666667,50min,50mM,02,0.061499999999999985
110.06666666666666,50min,50mM,02,0.06180000000000001
110.23333333333333,50min,50mM,02,0.06180000000000001
110.4,50min,50mM,02,0.06169999999999999
110.56666666666666,50min,50mM,02,0.06180000000000001
110.76666666666667,50min,50mM,02,0.06169999999999999
110.9,50min,50mM,02,0.06169999999999999
111.1,50min,50mM,02,0.0619
111.23333333333333,50min,50mM,02,0.061999999999999986
111.4,50min,50mM,02,0.06180000000000001
111.56666666666666,50min,50mM,02,0.06169999999999999
111.73333333333333,50min,50mM,02,0.06180000000000001
111.9,50min,50mM,02,0.06180000000000001
112.1,50min,50mM,02,0.06180000000000001
112.21666666666667,50min,50mM,02,0.06180000000000001
112.38333333333333,50min,50mM,02,0.06180000000000001
112.55,50min,50mM,02,0.06169999999999999
112.71666666666667,50min,50mM,02,0.0619
112.88333333333333,50min,50mM,02,0.0619
113.05,50min,50mM,02,0.06169999999999999
113.21666666666667,50min,50mM,02,0.06180000000000001
113.41666666666667,50min,50mM,02,0.0619
113.55,50min,50mM,02,0.06169999999999999
113.75,50min,50mM,02,0.06180000000000001
113.88333333333333,50min,50mM,02,0.06169999999999999
114.05,50min,50mM,02,0.0619
114.2,50min,50mM,02,0.0619
114.4,50min,50mM,02,0.06180000000000001
114.53333333333333,50min,50mM,02,0.06169999999999999
114.73333333333333,50min,50mM,02,0.06169999999999999
114.9,50min,50mM,02,0.06180000000000001
115.06666666666666,50min,50mM,02,0.06180000000000001
115.23333333333333,50min,50mM,02,0.0619
115.4,50min,50mM,02,0.0619
115.56666666666666,50min,50mM,02,0.06180000000000001
115.73333333333333,50min,50mM,02,0.06180000000000001
115.86666666666667,50min,50mM,02,0.06180000000000001
116.03333333333333,50min,50mM,02,0.06169999999999999
116.18333333333334,50min,50mM,02,0.0619
116.35,50min,50mM,02,0.06169999999999999
116.51666666666667,50min,50mM,02,0.061999999999999986
116.68333333333334,50min,50mM,02,0.06180000000000001
116.85,50min,50mM,02,0.0619
117.05,50min,50mM,02,0.0619
117.18333333333334,50min,50mM,02,0.06169999999999999
117.35,50min,50mM,02,0.061999999999999986
117.51666666666667,50min,50mM,02,0.06219999999999999
117.68333333333334,50min,50mM,02,0.0621
117.85,50min,50mM,02,0.06180000000000001
118.05,50min,50mM,02,0.0619
118.18333333333334,50min,50mM,02,0.0619
118.33333333333333,50min,50mM,02,0.06180000000000001
118.5,50min,50mM,02,0.0619
118.66666666666667,50min,50mM,02,0.061999999999999986
118.83333333333333,50min,50mM,02,0.0619
119.0,50min,50mM,02,0.06180000000000001
119.16666666666667,50min,50mM,02,0.0619
119.33333333333333,50min,50mM,02,0.0619
119.5,50min,50mM,02,0.0619
119.66666666666667,50min,50mM,02,0.0616
119.83333333333333,50min,50mM,02,0.06180000000000001
120.0,50min,50mM,02,0.06180000000000001
120.16666666666667,50min,50mM,02,0.0619
120.31666666666666,50min,50mM,02,0.0619
120.48333333333333,50min,50mM,02,0.061999999999999986
120.65,50min,50mM,02,0.0619
120.81666666666666,50min,50mM,02,0.06180000000000001
120.98333333333333,50min,50mM,02,0.0619
121.15,50min,50mM,02,0.0619
121.31666666666666,50min,50mM,02,0.0619
121.48333333333333,50min,50mM,02,0.061999999999999986
121.65,50min,50mM,02,0.061999999999999986
121.81666666666666,50min,50mM,02,0.06169999999999999
121.98333333333333,50min,50mM,02,0.061999999999999986
122.15,50min,50mM,02,0.0619
122.35,50min,50mM,02,0.061999999999999986
122.46666666666667,50min,50mM,02,0.0619
122.63333333333333,50min,50mM,02,0.061999999999999986
122.8,50min,50mM,02,0.0619
122.96666666666667,50min,50mM,02,0.0621
123.13333333333333,50min,50mM,02,0.061999999999999986
123.33333333333333,50min,50mM,02,0.0619
123.5,50min,50mM,02,0.061999999999999986
123.66666666666667,50min,50mM,02,0.06180000000000001
123.8,50min,50mM,02,0.0619
124.0,50min,50mM,02,0.0621
124.13333333333333,50min,50mM,02,0.0621
124.3,50min,50mM,02,0.061999999999999986
124.46666666666667,50min,50mM,02,0.06219999999999999
124.61666666666667,50min,50mM,02,0.0619
124.78333333333333,50min,50mM,02,0.061999999999999986
124.95,50min,50mM,02,0.061999999999999986
125.11666666666667,50min,50mM,02,0.0621
125.28333333333333,50min,50mM,02,0.0621
125.45,50min,50mM,02,0.061999999999999986
125.61666666666667,50min,50mM,02,0.061999999999999986
125.78333333333333,50min,50mM,02,0.06230000000000001
125.95,50min,50mM,02,0.061999999999999986
126.11666666666667,50min,50mM,02,0.0619
126.28333333333333,50min,50mM,02,0.061999999999999986
126.45,50min,50mM,02,0.061999999999999986
126.65,50min,50mM,02,0.0619
126.8,50min,50mM,02,0.0621
126.93333333333334,50min,50mM,02,0.0621
127.1,50min,50mM,02,0.0621
127.26666666666667,50min,50mM,02,0.0619
127.43333333333334,50min,50mM,02,0.061999999999999986
127.6,50min,50mM,02,0.061999999999999986
127.76666666666667,50min,50mM,02,0.0621
127.93333333333334,50min,50mM,02,0.0619
128.1,50min,50mM,02,0.061999999999999986
128.26666666666665,50min,50mM,02,0.0621
128.43333333333334,50min,50mM,02,0.061999999999999986
128.6,50min,50mM,02,0.061999999999999986
128.75,50min,50mM,02,0.0621
128.91666666666666,50min,50mM,02,0.061999999999999986
129.08333333333334,50min,50mM,02,0.061999999999999986
129.25,50min,50mM,02,0.061999999999999986
129.41666666666666,50min,50mM,02,0.061999999999999986
129.58333333333334,50min,50mM,02,0.0621
129.75,50min,50mM,02,0.061999999999999986
129.91666666666666,50min,50mM,02,0.06219999999999999
130.08333333333334,50min,50mM,02,0.06219999999999999
130.25,50min,50mM,02,0.061999999999999986
130.41666666666666,50min,50mM,02,0.06219999999999999
130.61666666666667,50min,50mM,02,0.061999999999999986
130.76666666666665,50min,50mM,02,0.0621
130.93333333333334,50min,50mM,02,0.0621
131.1,50min,50mM,02,0.0619
131.26666666666665,50min,50mM,02,0.06180000000000001
131.43333333333334,50min,50mM,02,0.06219999999999999
131.6,50min,50mM,02,0.0621
131.76666666666665,50min,50mM,02,0.0621
131.93333333333334,50min,50mM,02,0.06219999999999999
132.1,50min,50mM,02,0.0621
132.26666666666665,50min,50mM,02,0.0621
132.4,50min,50mM,02,0.061999999999999986
132.56666666666666,50min,50mM,02,0.06219999999999999
132.73333333333335,50min,50mM,02,0.0621
132.88333333333333,50min,50mM,02,0.06219999999999999
133.05,50min,50mM,02,0.0619
133.21666666666667,50min,50mM,02,0.0621
133.38333333333333,50min,50mM,02,0.0621
133.55,50min,50mM,02,0.06219999999999999
133.71666666666667,50min,50mM,02,0.0621
133.91666666666666,50min,50mM,02,0.061999999999999986
134.08333333333334,50min,50mM,02,0.061999999999999986
134.25,50min,50mM,02,0.06230000000000001
134.38333333333333,50min,50mM,02,0.0621
134.58333333333334,50min,50mM,02,0.0621
134.71666666666667,50min,50mM,02,0.06219999999999999
134.86666666666667,50min,50mM,02,0.0621
135.03333333333333,50min,50mM,02,0.06219999999999999
135.2,50min,50mM,02,0.0621
135.36666666666667,50min,50mM,02,0.06230000000000001
135.53333333333333,50min,50mM,02,0.0621
135.7,50min,50mM,02,0.0621
135.9,50min,50mM,02,0.061999999999999986
136.06666666666666,50min,50mM,02,0.0621
136.23333333333335,50min,50mM,02,0.061999999999999986
136.36666666666667,50min,50mM,02,0.06230000000000001
136.53333333333333,50min,50mM,02,0.0621
136.7,50min,50mM,02,0.06230000000000001
136.86666666666667,50min,50mM,02,0.0621
137.01666666666665,50min,50mM,02,0.06219999999999999
137.21666666666667,50min,50mM,02,0.06219999999999999
137.35,50min,50mM,02,0.06219999999999999
137.51666666666665,50min,50mM,02,0.0624
137.68333333333334,50min,50mM,02,0.0621
137.85,50min,50mM,02,0.06219999999999999
138.01666666666665,50min,50mM,02,0.06219999999999999
138.21666666666667,50min,50mM,02,0.061999999999999986
138.35,50min,50mM,02,0.0619
138.51666666666665,50min,50mM,02,0.06219999999999999
138.68333333333334,50min,50mM,02,0.06219999999999999
138.88333333333333,50min,50mM,02,0.0624
139.01666666666665,50min,50mM,02,0.06230000000000001
139.21666666666667,50min,50mM,02,0.06219999999999999
139.33333333333334,50min,50mM,02,0.0621
139.5,50min,50mM,02,0.0621
139.66666666666666,50min,50mM,02,0.06219999999999999
139.83333333333334,50min,50mM,02,0.06230000000000001
140.0,50min,50mM,02,0.06230000000000001
140.2,50min,50mM,02,0.06219999999999999
140.36666666666667,50min,50mM,02,0.06219999999999999
140.53333333333333,50min,50mM,02,0.06230000000000001
140.7,50min,50mM,02,0.06230000000000001
140.86666666666667,50min,50mM,02,0.0624
141.01666666666665,50min,50mM,02,0.06230000000000001
141.18333333333334,50min,50mM,02,0.06219999999999999
141.35,50min,50mM,02,0.06219999999999999
141.51666666666665,50min,50mM,02,0.06230000000000001
141.68333333333334,50min,50mM,02,0.0621
141.85,50min,50mM,02,0.06219999999999999
142.01666666666665,50min,50mM,02,0.06230000000000001
142.18333333333334,50min,50mM,02,0.06219999999999999
142.35,50min,50mM,02,0.06219999999999999
142.51666666666665,50min,50mM,02,0.0624
142.68333333333334,50min,50mM,02,0.06219999999999999
142.85,50min,50mM,02,0.06219999999999999
143.0,50min,50mM,02,0.06230000000000001
143.16666666666666,50min,50mM,02,0.062499999999999986
143.33333333333334,50min,50mM,02,0.06230000000000001
143.5,50min,50mM,02,0.0621
143.66666666666666,50min,50mM,02,0.06230000000000001
143.83333333333334,50min,50mM,02,0.0624
144.0,50min,50mM,02,0.0624
144.16666666666666,50min,50mM,02,0.0624
144.33333333333334,50min,50mM,02,0.0621
144.5,50min,50mM,02,0.0624
144.66666666666666,50min,50mM,02,0.0624
144.83333333333334,50min,50mM,02,0.0624
144.98333333333335,50min,50mM,02,0.06230000000000001
145.15,50min,50mM,02,0.062499999999999986
145.31666666666666,50min,50mM,02,0.06230000000000001
145.48333333333335,50min,50mM,02,0.0624
145.65,50min,50mM,02,0.0626
145.81666666666666,50min,50mM,02,0.06230000000000001
145.98333333333335,50min,50mM,02,0.0624
146.15,50min,50mM,02,0.06230000000000001
146.31666666666666,50min,50mM,02,0.06230000000000001
146.48333333333335,50min,50mM,02,0.0624
146.65,50min,50mM,02,0.06230000000000001
146.81666666666666,50min,50mM,02,0.0624
146.96666666666667,50min,50mM,02,0.06230000000000001
147.13333333333333,50min,50mM,02,0.062499999999999986
147.3,50min,50mM,02,0.0624
147.46666666666667,50min,50mM,02,0.062499999999999986
147.63333333333333,50min,50mM,02,0.062499999999999986
147.8,50min,50mM,02,0.062499999999999986
147.96666666666667,50min,50mM,02,0.062499999999999986
148.13333333333333,50min,50mM,02,0.062499999999999986
148.3,50min,50mM,02,0.06219999999999999
148.46666666666667,50min,50mM,02,0.0624
148.63333333333333,50min,50mM,02,0.0624
148.8,50min,50mM,02,0.0626
148.96666666666667,50min,50mM,02,0.062499999999999986
149.11666666666667,50min,50mM,02,0.0624
149.28333333333333,50min,50mM,02,0.0626
149.45,50min,50mM,02,0.0624
149.61666666666667,50min,50mM,02,0.0624
149.78333333333333,50min,50mM,02,0.06230000000000001
149.95,50min,50mM,02,0.0624
150.11666666666667,50min,50mM,02,0.0624
150.28333333333333,50min,50mM,02,0.06230000000000001
150.45,50min,50mM,02,0.06219999999999999
150.61666666666667,50min,50mM,02,0.0624
150.78333333333333,50min,50mM,02,0.0624
150.95,50min,50mM,02,0.062499999999999986
151.11666666666667,50min,50mM,02,0.062499999999999986
151.28333333333333,50min,50mM,02,0.062499999999999986
151.43333333333334,50min,50mM,02,0.062499999999999986
151.6,50min,50mM,02,0.0624
151.76666666666665,50min,50mM,02,0.0626
151.93333333333334,50min,50mM,02,0.062499999999999986
152.1,50min,50mM,02,0.06269999999999999
152.26666666666665,50min,50mM,02,0.0626
152.43333333333334,50min,50mM,02,0.062499999999999986
152.6,50min,50mM,02,0.062499999999999986
152.76666666666665,50min,50mM,02,0.0624
152.93333333333334,50min,50mM,02,0.062499999999999986
153.1,50min,50mM,02,0.062499999999999986
153.25,50min,50mM,02,0.062499999999999986
153.41666666666666,50min,50mM,02,0.062499999999999986
153.58333333333334,50min,50mM,02,0.0626
153.75,50min,50mM,02,0.06219999999999999
153.91666666666666,50min,50mM,02,0.0626
154.08333333333334,50min,50mM,02,0.0624
154.25,50min,50mM,02,0.0624
154.41666666666666,50min,50mM,02,0.0626
154.58333333333334,50min,50mM,02,0.0626
154.75,50min,50mM,02,0.062499999999999986
154.91666666666666,50min,50mM,02,0.062499999999999986
155.08333333333334,50min,50mM,02,0.0624
155.25,50min,50mM,02,0.06269999999999999
155.4,50min,50mM,02,0.0626
155.56666666666666,50min,50mM,02,0.062499999999999986
155.73333333333335,50min,50mM,02,0.06230000000000001
155.9,50min,50mM,02,0.0626
156.06666666666666,50min,50mM,02,0.0626
156.23333333333335,50min,50mM,02,0.06280000000000001
156.4,50min,50mM,02,0.0626
156.56666666666666,50min,50mM,02,0.062499999999999986
156.73333333333335,50min,50mM,02,0.0626
156.9,50min,50mM,02,0.0626
157.06666666666666,50min,50mM,02,0.0626
157.23333333333335,50min,50mM,02,0.06269999999999999
157.4,50min,50mM,02,0.06269999999999999
157.55,50min,50mM,02,0.062499999999999986
157.71666666666667,50min,50mM,02,0.0626
157.88333333333333,50min,50mM,02,0.0626
158.05,50min,50mM,02,0.06269999999999999
158.21666666666667,50min,50mM,02,0.06269999999999999
158.38333333333333,50min,50mM,02,0.062499999999999986
158.55,50min,50mM,02,0.06269999999999999
158.71666666666667,50min,50mM,02,0.0626
158.88333333333333,50min,50mM,02,0.06269999999999999
159.05,50min,50mM,02,0.06269999999999999
159.21666666666667,50min,50mM,02,0.06280000000000001
159.38333333333333,50min,50mM,02,0.06269999999999999
159.55,50min,50mM,02,0.06269999999999999
100.0,50min,50mM,02,0.3846
100.15,50min,50mM,02,0.7145
100.31666666666666,50min,50mM,02,1.1373
100.48333333333333,50min,50mM,02,1.3532
100.65,50min,50mM,02,1.408
100.81666666666666,50min,50mM,02,1.4367999999999999
100.98333333333333,50min,50mM,02,1.4729999999999999
101.15,50min,50mM,02,1.4906
101.31666666666666,50min,50mM,02,1.3845999999999998
101.51666666666667,50min,50mM,02,1.142
101.68333333333334,50min,50mM,02,0.8310000000000001
101.85,50min,50mM,02,0.5934
101.96666666666667,50min,50mM,02,0.40149999999999997
102.13333333333334,50min,50mM,02,0.2567
102.3,50min,50mM,02,0.15189999999999998
102.5,50min,50mM,02,0.0831
102.63333333333334,50min,50mM,02,0.06349999999999999
102.8,50min,50mM,02,0.06080000000000001
102.96666666666667,50min,50mM,02,0.0596
103.13333333333334,50min,50mM,02,0.0591
103.3,50min,50mM,02,0.058800000000000005
103.46666666666667,50min,50mM,02,0.058800000000000005
103.63333333333334,50min,50mM,02,0.058899999999999994
103.78333333333333,50min,50mM,02,0.058800000000000005
103.95,50min,50mM,02,0.058800000000000005
104.15,50min,50mM,02,0.058899999999999994
104.28333333333333,50min,50mM,02,0.058899999999999994
104.45,50min,50mM,02,0.058899999999999994
104.61666666666666,50min,50mM,02,0.058899999999999994
104.78333333333333,50min,50mM,02,0.05869999999999999
104.95,50min,50mM,02,0.05869999999999999
105.15,50min,50mM,02,0.058800000000000005
105.31666666666666,50min,50mM,02,0.058899999999999994
105.48333333333333,50min,50mM,02,0.058899999999999994
105.61666666666666,50min,50mM,02,0.058899999999999994
105.76666666666667,50min,50mM,02,0.058800000000000005
105.93333333333334,50min,50mM,02,0.058899999999999994
106.1,50min,50mM,02,0.058800000000000005
106.26666666666667,50min,50mM,02,0.05900000000000001
106.43333333333334,50min,50mM,02,0.058899999999999994
106.6,50min,50mM,02,0.05900000000000001
106.76666666666667,50min,50mM,02,0.05869999999999999
106.93333333333334,50min,50mM,02,0.058800000000000005
107.1,50min,50mM,02,0.058899999999999994
107.26666666666667,50min,50mM,02,0.05900000000000001
107.43333333333334,50min,50mM,02,0.058800000000000005
107.6,50min,50mM,02,0.05900000000000001
107.8,50min,50mM,02,0.058800000000000005
107.91666666666667,50min,50mM,02,0.05900000000000001
108.08333333333333,50min,50mM,02,0.058899999999999994
108.25,50min,50mM,02,0.0591
108.41666666666667,50min,50mM,02,0.05900000000000001
108.58333333333333,50min,50mM,02,0.05900000000000001
108.75,50min,50mM,02,0.05869999999999999
108.91666666666667,50min,50mM,02,0.05869999999999999
109.08333333333333,50min,50mM,02,0.05900000000000001
109.25,50min,50mM,02,0.058899999999999994
109.41666666666667,50min,50mM,02,0.058800000000000005
109.58333333333333,50min,50mM,02,0.058399999999999994
109.75,50min,50mM,02,0.058399999999999994
109.91666666666667,50min,50mM,02,0.057800000000000004
110.06666666666666,50min,50mM,02,0.058800000000000005
110.23333333333333,50min,50mM,02,0.058899999999999994
110.4,50min,50mM,02,0.058800000000000005
110.56666666666666,50min,50mM,02,0.058800000000000005
110.76666666666667,50min,50mM,02,0.058800000000000005
110.9,50min,50mM,02,0.058800000000000005
111.1,50min,50mM,02,0.05919999999999999
111.23333333333333,50min,50mM,02,0.058899999999999994
111.4,50min,50mM,02,0.0591
111.56666666666666,50min,50mM,02,0.059300000000000005
111.73333333333333,50min,50mM,02,0.058899999999999994
111.9,50min,50mM,02,0.05900000000000001
112.1,50min,50mM,02,0.058899999999999994
112.21666666666667,50min,50mM,02,0.058399999999999994
112.38333333333333,50min,50mM,02,0.0591
112.55,50min,50mM,02,0.0591
112.71666666666667,50min,50mM,02,0.0591
112.88333333333333,50min,50mM,02,0.0591
113.05,50min,50mM,02,0.0591
113.21666666666667,50min,50mM,02,0.05900000000000001
113.41666666666667,50min,50mM,02,0.0591
113.55,50min,50mM,02,0.05900000000000001
113.75,50min,50mM,02,0.0591
113.88333333333333,50min,50mM,02,0.0591
114.05,50min,50mM,02,0.05900000000000001
114.2,50min,50mM,02,0.05900000000000001
114.4,50min,50mM,02,0.0591
114.53333333333333,50min,50mM,02,0.05800000000000001
114.73333333333333,50min,50mM,02,0.0586
114.9,50min,50mM,02,0.05900000000000001
115.06666666666666,50min,50mM,02,0.05900000000000001
115.23333333333333,50min,50mM,02,0.05900000000000001
115.4,50min,50mM,02,0.05900000000000001
115.56666666666666,50min,50mM,02,0.05900000000000001
115.73333333333333,50min,50mM,02,0.058899999999999994
115.86666666666667,50min,50mM,02,0.05900000000000001
116.03333333333333,50min,50mM,02,0.058899999999999994
116.18333333333334,50min,50mM,02,0.058800000000000005
116.35,50min,50mM,02,0.05919999999999999
116.51666666666667,50min,50mM,02,0.05919999999999999
116.68333333333334,50min,50mM,02,0.05900000000000001
116.85,50min,50mM,02,0.05900000000000001
117.05,50min,50mM,02,0.058800000000000005
117.18333333333334,50min,50mM,02,0.05900000000000001
117.35,50min,50mM,02,0.059399999999999994
117.51666666666667,50min,50mM,02,0.05900000000000001
117.68333333333334,50min,50mM,02,0.0591
117.85,50min,50mM,02,0.058800000000000005
118.05,50min,50mM,02,0.058800000000000005
118.18333333333334,50min,50mM,02,0.0591
118.33333333333333,50min,50mM,02,0.05919999999999999
118.5,50min,50mM,02,0.05919999999999999
118.66666666666667,50min,50mM,02,0.05919999999999999
118.83333333333333,50min,50mM,02,0.05900000000000001
119.0,50min,50mM,02,0.0591
119.16666666666667,50min,50mM,02,0.0591
119.33333333333333,50min,50mM,02,0.0591
119.5,50min,50mM,02,0.0591
119.66666666666667,50min,50mM,02,0.058800000000000005
119.83333333333333,50min,50mM,02,0.05900000000000001
120.0,50min,50mM,02,0.05900000000000001
120.16666666666667,50min,50mM,02,0.05919999999999999
120.31666666666666,50min,50mM,02,0.0591
120.48333333333333,50min,50mM,02,0.05900000000000001
120.65,50min,50mM,02,0.05900000000000001
120.81666666666666,50min,50mM,02,0.0591
120.98333333333333,50min,50mM,02,0.0591
121.15,50min,50mM,02,0.0591
121.31666666666666,50min,50mM,02,0.05900000000000001
121.48333333333333,50min,50mM,02,0.0591
121.65,50min,50mM,02,0.05900000000000001
121.81666666666666,50min,50mM,02,0.0591
121.98333333333333,50min,50mM,02,0.05919999999999999
122.15,50min,50mM,02,0.0591
122.35,50min,50mM,02,0.059300000000000005
122.46666666666667,50min,50mM,02,0.05900000000000001
122.63333333333333,50min,50mM,02,0.05900000000000001
122.8,50min,50mM,02,0.0591
122.96666666666667,50min,50mM,02,0.05900000000000001
123.13333333333333,50min,50mM,02,0.059300000000000005
123.33333333333333,50min,50mM,02,0.0591
123.5,50min,50mM,02,0.0591
123.66666666666667,50min,50mM,02,0.058899999999999994
123.8,50min,50mM,02,0.05900000000000001
124.0,50min,50mM,02,0.05900000000000001
124.13333333333333,50min,50mM,02,0.058800000000000005
124.3,50min,50mM,02,0.0591
124.46666666666667,50min,50mM,02,0.05869999999999999
124.61666666666667,50min,50mM,02,0.0591
124.78333333333333,50min,50mM,02,0.0591
124.95,50min,50mM,02,0.058300000000000005
125.11666666666667,50min,50mM,02,0.05850000000000001
125.28333333333333,50min,50mM,02,0.058899999999999994
125.45,50min,50mM,02,0.0591
125.61666666666667,50min,50mM,02,0.0591
125.78333333333333,50min,50mM,02,0.05900000000000001
125.95,50min,50mM,02,0.05919999999999999
126.11666666666667,50min,50mM,02,0.058899999999999994
126.28333333333333,50min,50mM,02,0.059300000000000005
126.45,50min,50mM,02,0.0591
126.65,50min,50mM,02,0.05919999999999999
126.8,50min,50mM,02,0.058899999999999994
126.93333333333334,50min,50mM,02,0.058800000000000005
127.1,50min,50mM,02,0.0586
127.26666666666667,50min,50mM,02,0.05869999999999999
127.43333333333334,50min,50mM,02,0.059300000000000005
127.6,50min,50mM,02,0.05919999999999999
127.76666666666667,50min,50mM,02,0.0591
127.93333333333334,50min,50mM,02,0.0591
128.1,50min,50mM,02,0.059300000000000005
128.26666666666665,50min,50mM,02,0.059300000000000005
128.43333333333334,50min,50mM,02,0.058399999999999994
128.6,50min,50mM,02,0.058399999999999994
128.75,50min,50mM,02,0.058899999999999994
128.91666666666666,50min,50mM,02,0.05900000000000001
129.08333333333334,50min,50mM,02,0.059399999999999994
129.25,50min,50mM,02,0.05950000000000001
129.41666666666666,50min,50mM,02,0.059399999999999994
129.58333333333334,50min,50mM,02,0.059300000000000005
129.75,50min,50mM,02,0.05919999999999999
129.91666666666666,50min,50mM,02,0.059300000000000005
130.08333333333334,50min,50mM,02,0.05950000000000001
130.25,50min,50mM,02,0.059399999999999994
130.41666666666666,50min,50mM,02,0.0586
130.61666666666667,50min,50mM,02,0.058800000000000005
130.76666666666665,50min,50mM,02,0.058899999999999994
130.93333333333334,50min,50mM,02,0.059300000000000005
131.1,50min,50mM,02,0.05919999999999999
131.26666666666665,50min,50mM,02,0.05900000000000001
131.43333333333334,50min,50mM,02,0.0586
131.6,50min,50mM,02,0.058399999999999994
131.76666666666665,50min,50mM,02,0.058800000000000005
131.93333333333334,50min,50mM,02,0.058899999999999994
132.1,50min,50mM,02,0.0586
132.26666666666665,50min,50mM,02,0.0591
132.4,50min,50mM,02,0.05919999999999999
132.56666666666666,50min,50mM,02,0.05900000000000001
132.73333333333335,50min,50mM,02,0.05950000000000001
132.88333333333333,50min,50mM,02,0.0591
133.05,50min,50mM,02,0.0596
133.21666666666667,50min,50mM,02,0.05919999999999999
133.38333333333333,50min,50mM,02,0.0591
133.55,50min,50mM,02,0.059399999999999994
133.71666666666667,50min,50mM,02,0.05900000000000001
133.91666666666666,50min,50mM,02,0.059300000000000005
134.08333333333334,50min,50mM,02,0.05919999999999999
134.25,50min,50mM,02,0.059300000000000005
134.38333333333333,50min,50mM,02,0.059300000000000005
134.58333333333334,50min,50mM,02,0.059300000000000005
134.71666666666667,50min,50mM,02,0.05950000000000001
134.86666666666667,50min,50mM,02,0.05950000000000001
135.03333333333333,50min,50mM,02,0.0591
135.2,50min,50mM,02,0.058399999999999994
135.36666666666667,50min,50mM,02,0.05900000000000001
135.53333333333333,50min,50mM,02,0.0591
135.7,50min,50mM,02,0.059399999999999994
135.9,50min,50mM,02,0.059399999999999994
136.06666666666666,50min,50mM,02,0.059300000000000005
