median_diameter,Time_point_sec,min,lower,upper
6.265187857823509,1083.6550070647381,18.060916784412303,5.67946657965714,6.811873702220632
6.370100621919976,1097.219659940637,18.28699433234395,5.869645975685061,7.185045158505939
6.037718641488798,1110.7843128165364,18.513071880275607,5.564770727176805,6.9234007797943296
6.563542068127088,1124.3489656924353,18.739149428207256,6.062055299674956,7.3895660745930005
6.501692705711147,1137.9136185683346,18.96522697613891,5.889534180955819,7.352220492407324
6.552465914392886,1151.4782714442338,19.191304524070564,5.902025253696005,7.608197293778212
6.641771102065191,1165.042924320133,19.417382072002216,5.705179835103834,7.549896072221349
6.42191431375165,1178.607577196032,19.643459619933868,5.554916108868523,7.392178506735888
6.811468739179118,1192.1722300719312,19.86953716786552,5.737520557629875,7.5254705922485154
6.729811247983215,1205.7368829478303,20.095614715797172,5.895783025345842,7.387153531371137
6.674724539512001,1219.3015358237294,20.321692263728824,6.064932885284971,7.277185718242197
6.680446259850262,1232.8661886996285,20.547769811660476,5.994878755646675,7.412512193079246
6.552465914392886,1246.4308415755277,20.77384735959213,5.601125357437701,6.978877655674102
6.738048630810869,1259.9954944514268,20.99992490752378,5.883278699444528,7.149079318873996
6.5467255028746365,1273.560147327326,21.226002455455433,5.501223119232179,7.185953168796859
6.524307357316518,1287.124800203225,21.452080003387085,5.601125357437701,7.4911411241300625
6.351971050369378,1300.6894530791242,21.678157551318737,5.629977259747276,7.280288978031463
6.416052128745681,1314.2541059550233,21.90423509925039,5.116338310544881,7.4324774202631305
6.314941140356237,1327.8187588309224,22.13031264718204,5.098681054758955,7.2054266154768465
6.17090764929496,1341.3834117068216,22.356390195113693,5.39347960570405,7.392178506735888
6.469942233778806,1354.9480645827207,22.582467743045346,5.423284905594693,7.421632710132689
6.602846354347518,1368.5127174586198,22.808545290976998,5.251285822514725,7.387195574921432
6.025511958452159,1382.077370334519,23.03462283890865,5.040574529920578,7.2157287649706605
6.1521538180932644,1395.642023210418,23.260700386840302,5.441060057590811,6.979566324599025
6.066799885427052,1409.2066760863172,23.486777934771954,5.083664045520307,6.87756016038929
5.873875459562756,1422.7713289622166,23.71285548270361,5.091454004982139,6.630524891139245
6.263971562378371,1436.3359818381157,23.938933030635262,5.541642694179097,6.724417638120546
6.259307811612232,1449.9006347140148,24.165010578566914,5.134663724598139,6.718939496569192
6.3585291307634035,1463.465287589914,24.391088126498566,4.907319895025994,6.789810596149016
5.120301000730873,1477.029940465813,24.61716567443022,4.597391001399464,6.037721721648691
5.571438908122827,1490.5945933417122,24.84324322236187,4.557168084809097,6.206136701743432
5.286184981130154,1504.1592462176113,25.069320770293523,4.601253031662833,6.27984677704635
5.5315455677779335,1517.7238990935105,25.295398318225175,5.032923721284186,6.381248340495295
5.508319224899952,1531.2885519694096,25.521475866156827,4.46740307189771,7.05576066749992
5.024895752210732,1544.8532048453087,25.74755341408848,3.789551371244317,6.674952513095778
5.047874424447709,1558.4178577212078,25.97363096202013,4.273624234849016,7.159375033005569
5.633899922458489,1571.982510597107,26.199708509951783,4.66891909755693,8.17286144942338
5.65998293191019,1585.547163473006,26.425786057883435,5.076969042473097,8.910044508718743
5.260818970381695,1599.1118163489052,26.651863605815088,4.345151993716767,9.372555657244947
5.269138816960802,1612.6764692248044,26.87794115374674,4.827454452632935,6.136552948161973
5.011709554478898,1626.2411221007035,27.104018701678392,4.082621018207914,6.94044568855903
6.013438907274248,1639.8057749766026,27.330096249610044,4.415656284086671,7.2677780258869005
5.768499745764277,1653.3704278525017,27.556173797541696,4.242719151044141,7.640809543360017
3.894235253995258,1666.9350807284009,27.782251345473348,3.1202806723456,5.652585729604577
