median_diameter,Time_point_sec,min,lower,upper
9.88937307810364,737.3370569030496,12.28895094838416,8.785189511221267,10.464580617154727
9.6260671422786,753.38018777089,12.556336462848167,8.750998052378609,10.406127477329338
9.29427575472761,769.4233186387303,12.823721977312172,8.8372968931698,10.113889657792484
9.505889781100144,785.4664495065706,13.091107491776176,8.658534307190523,10.684060587122538
9.382796177889766,801.5095803744109,13.358493006240183,8.816459958655798,10.179291278182651
9.492198537853074,817.5527112422512,13.625878520704187,8.590221332180423,10.26377685099987
9.644332356858945,833.5958421100916,13.893264035168192,8.615902170736561,10.294396463706882
9.7883421433513,849.6389729779319,14.160649549632199,8.136738128082838,10.562745342167545
9.648149626890415,865.6821038457722,14.428035064096203,8.390724064323832,10.319404578033819
9.810887299075578,881.7252347136125,14.695420578560208,8.504058458739745,10.432964030947327
9.476788040913515,897.7683655814527,14.962806093024211,8.446637561962271,10.223905775911138
10.004150612982714,913.811496449293,15.230191607488218,8.425758555174536,10.531324116353987
9.594569643112527,929.8546273171333,15.497577121952222,8.23569601538328,10.436492853652988
9.686239587990684,945.8977581849737,15.764962636416227,8.43885899100255,10.566230821669164
9.825888664563598,961.940889052814,16.03234815088023,8.364351896218121,10.65645314928149
10.005952729116878,977.9840199206543,16.299733665344238,8.923863126986852,11.019980369624932
9.98941695165466,994.0271507884946,16.567119179808245,8.918306026032493,10.756192983988294
10.000387211675132,1010.0702816563349,16.834504694272248,8.613648073556202,10.598583809673277
9.780815543127714,1026.1134125241751,17.101890208736254,8.213310282173316,10.19736210951791
9.527114285883528,1042.1565433920155,17.369275723200257,8.266934205070502,10.059681607125654
9.057420151086943,1058.1996742598558,17.636661237664264,8.118269503684141,10.064650939146073
9.012769190436408,1074.242805127696,17.90404675212827,7.967537679393522,9.709021837230223
9.140494586116793,1090.2859359955364,18.171432266592273,8.104814328500714,9.980033514288813
8.963608264553342,1106.3290668633767,18.43881778105628,8.00902354799501,9.62139693234309
8.814480531559234,1122.372197731217,18.706203295520286,7.441204785704636,9.513633888112503
8.477878631324568,1138.4153285990574,18.97358880998429,7.238884742111268,9.495098867007922
8.56012407062226,1154.4584594668977,19.240974324448295,7.694820927131459,9.697630712610454
8.302491075420587,1170.501590334738,19.508359838912302,7.59366395234385,9.03724936913523
8.013618514250158,1186.5447212025783,19.775745353376305,7.554771691762273,8.811842479955237
8.04114236197216,1202.5878520704186,20.04313086784031,7.422005844467074,9.290397558684804
8.068571011359978,1218.630982938259,20.310516382304318,7.332159826117901,8.885213867290625
7.713938524117051,1234.6741138060993,20.57790189676832,7.174788129495615,8.770601577561841
7.639560563347404,1250.7172446739396,20.845287411232327,7.023987373553429,8.538234770481012
7.579102742488634,1266.76037554178,21.112672925696334,6.98758746807644,8.717869059301387
7.651631694013844,1282.8035064096202,21.380058440160337,6.881386950160145,9.158668820260509
7.713938524117051,1298.8466372774606,21.647443954624343,6.849205696865803,9.306237975232175
7.7471350010679405,1314.8897681453009,21.91482946908835,6.827667260839682,9.136502494939352
7.629529820836091,1330.9328990131412,22.182214983552353,6.284278791247289,9.228624370056817
8.123150467956956,1346.9760298809815,22.44960049801636,6.467622465762991,9.318100616090232
8.183491072696949,1363.0191607488218,22.716986012480366,6.647312839451554,9.428098867971187
8.132211430581952,1379.0622916166622,22.98437152694437,6.768083146529786,9.033173946439085
7.974450601924335,1395.1054224845025,23.251757041408375,6.918611550872201,9.693887092503552
7.608197293778212,1411.1485533523428,23.51914255587238,7.003378646335396,9.258635422779252
8.061696395740203,1427.191684220183,23.786528070336384,7.137978675748154,9.345022951764504
7.950722337347061,1443.2348150880234,24.05391358480039,6.88085017526524,9.286433232684512
7.990611975255817,1459.2779459558637,24.321299099264397,6.735360554453277,8.922433916105891
8.050295628864921,1475.321076823704,24.5886846137284,7.02437832958786,9.82214047115445
7.972157881393516,1491.3642076915444,24.856070128192407,6.870676613785275,9.2466964939926
7.598511488076836,1507.4073385593847,25.123455642656413,6.773521542864521,8.97182045891398
7.066190474623322,1523.450469427225,25.390841157120416,6.563695512887466,8.443221285939025
7.261511077551839,1539.493600295065,25.65822667158442,5.976423466838352,8.84367453801876
7.149081174291213,1555.5367311629054,25.925612186048422,5.926928424445693,8.412571986627452
6.529654139197162,1571.5798620307457,26.19299770051243,5.666484924785727,8.743174973370936
6.613188546124192,1587.622992898586,26.460383214976435,5.718234719675098,9.071194631560319
7.466523439666313,1603.6661237664264,26.727768729440438,5.528337410409217,9.298321140132504
7.0870040409819355,1619.7092546342667,26.995154243904445,4.996551201761939,8.785189511221267
7.191431493468209,1635.752385502107,27.26253975836845,4.932157503107623,8.50588580193566
7.336222508492559,1651.7955163699473,27.529925272832454,5.534994050280391,9.273179984707852
7.078128142082486,1667.8386472377877,27.79731078729646,4.9108445806761445,9.08191068939201
6.72431937186454,1683.881778105628,28.064696301760467,5.3454756536702055,9.439808372216422
6.387418553164725,1699.9249089734683,28.33208181622447,5.2691573536552685,9.138544276451576
6.724417638120546,1715.9680398413086,28.599467330688476,5.091454004982139,8.996412064086595
6.982914910051814,1732.011170709149,28.866852845152483,4.958092841419964,8.84367453801876
7.648289037510867,1748.0543015769892,29.134238359616486,4.929236950438935,8.721911286762843
7.257133939401088,1764.0974324448296,29.401623874080492,4.68216530270896,8.405720050721651
7.0437905234303,1780.1405633126699,29.6690093885445,4.6839990272595475,8.176789641453897
6.080262813500172,1796.1836941805102,29.9363949030085,4.177771338200226,8.123150467956956
5.494733017996818,1812.2268250483505,30.203780417472508,4.9891762144185146,7.876072575313509
5.640431982533517,1828.2699559161908,30.471165931936515,4.835646861938046,7.451713791817207
6.259307811612232,1844.3130867840312,30.738551446400518,5.2691573536552685,7.981390261883153
5.51500002690042,1860.3562176518715,31.005936960864524,4.400969586389715,6.718939496569192
4.948404726569256,1876.3993485197118,31.27332247532853,4.079507208145074,6.1170151873649345
6.1875789144108335,1892.442479387552,31.540707989792534,4.68286983382165,7.4291428559541135
6.013277403781695,1908.4856102553924,31.80809350425654,3.8949698768669836,7.133612534801518
4.508426917822584,1924.5287411232327,32.07547901872054,3.617378495495551,5.871705782911211
4.528388846152554,1940.571871991073,32.34286453318455,3.6559908471288307,6.892080642625476
5.534994050280391,1956.6150028589134,32.610250047648556,4.605393428694012,7.362230327529332
5.315860383715529,1972.6581337267537,32.87763556211256,4.177771338200226,6.9293786068894665
